Id,Label,GeoCategory,Affilations,Main Role,All Roles
634,"关宏达","Shanghai (state)","Haiyan Film Studio (1)","Acting","Acting (1)"
635,"王祖弥","Shanghai (state)","Haiyan Film Studio (1)","Acting","Acting (1)"
636,"陈敏","Shanghai (state)","Haiyan Film Studio (1)","Acting","Acting (1)"
637,"汪稚君","Shanghai (state)","Haiyan Film Studio (1)","Acting","Acting (1)"
638,"杨玉天","Shanghai (state)","Haiyan Film Studio (1)","Acting","Acting (1)"
639,"章安娜","Shanghai (state)","Haiyan Film Studio (1)","Acting","Acting (1)"
640,"袁聪","Shanghai (state)","Haiyan Film Studio (1)","Acting","Acting (1)"
641,"郑明","Shanghai (state)","Haiyan Film Studio (1)","Acting","Acting (1)"
642,"杜锡文","Shanghai (state)","Haiyan Film Studio (1)","Acting","Acting (1)"
643,"严金萱","Shanghai (state)","Haiyan Film Studio (1)","作曲","作曲 (1)"
644,"张鸿祥","Shanghai (state)","Haiyan Film Studio (1)","作曲","作曲 (1)"
645,"吴英","Shanghai (state)","Haiyan Film Studio (2) & Pearl River Film Studio (1)","录音","录音 (2)"
646,"吴承镛","Shanghai (state)","Haiyan Film Studio (1)","制片主任","制片主任 (1)"
647,"李智杰","Shanghai (state)","Haiyan Film Studio (1)","特技设计","特技设计 (1)"
648,"曹有光","Shanghai (state)","Haiyan Film Studio (1)","特技设计","特技设计 (1)"
649,"蒲维仲","Shanghai (state)","Haiyan Film Studio (1)","特技摄影","特技摄影 (1)"
650,"梅云熹","Shanghai (state)","Haiyan Film Studio (1)","特技摄影","特技摄影 (1)"
651,"周梦蕾","Shanghai (state)","Haiyan Film Studio (1)","化妆","化妆 (1)"
652,"林福增","Shanghai (state)","Haiyan Film Studio (1)","绘景","绘景 (1)"
653,"宋光海","Shanghai (state)","Haiyan Film Studio (1)","指挥","指挥 (1)"
654,"马师曾","Shanghai (state) / Canton","Haiyan Film Studio (1) & Pearl River Film Studio (1)","Acting","Acting (1)"
655,"文觉非","Shanghai (state) / Canton","Haiyan Film Studio (1) & Pearl River Film Studio (1)","Acting","Acting (2)"
656,"林小群","Shanghai (state) / Canton","Haiyan Film Studio (1) & Pearl River Film Studio (1)","Acting","Acting (1)"
657,"郑绮文","Shanghai (state) / Canton","Haiyan Film Studio (1) & Pearl River Film Studio (1)","Acting","Acting (1)"
658,"梁国凤","Shanghai (state) / Canton","Haiyan Film Studio (1) & Pearl River Film Studio (1)","Acting","Acting (1)"
659,"周艺超","Shanghai (state) / Canton","Haiyan Film Studio (1) & Pearl River Film Studio (1)","Acting","Acting (1)"
660,"关国华","Shanghai (state) / Canton","Haiyan Film Studio (1) & Pearl River Film Studio (1)","Acting","Acting (1)"
661,"邹英","Shanghai (state) / Canton","Haiyan Film Studio (1) & Pearl River Film Studio (1)","Acting","Acting (1)"
662,"谭朗标","Shanghai (state) / Canton","Haiyan Film Studio (1) & Pearl River Film Studio (1)","Acting","Acting (1)"
663,"红线女","Shanghai (state) / Canton","Haiyan Film Studio (1) & Pearl River Film Studio (1)","Acting","Acting (1)"
664,"谭玉真","Shanghai (state) / Canton","Haiyan Film Studio (1) & Pearl River Film Studio (1)","Acting","Acting (1)"
665,"少昆仑","Shanghai (state) / Canton","Haiyan Film Studio (1) & Pearl River Film Studio (1)","Acting","Acting (1)"
666,"区少基","Shanghai (state) / Canton","Haiyan Film Studio (1) & Pearl River Film Studio (1)","Acting","Acting (1)"
667,"梁国荣","Shanghai (state) / Canton","Haiyan Film Studio (1) & Pearl River Film Studio (1)","Acting","Acting (1)"
668,"尹伯权","Shanghai (state) / Canton","Haiyan Film Studio (1) & Pearl River Film Studio (1)","Acting","Acting (1)"
669,"梁国雄","Shanghai (state) / Canton","Haiyan Film Studio (1) & Pearl River Film Studio (1)","Acting","Acting (1)"
670,"黄洁萍","Shanghai (state) / Canton","Haiyan Film Studio (1) & Pearl River Film Studio (1)","Acting","Acting (1)"
671,"戴瑞芳","Shanghai (state) / Canton","Haiyan Film Studio (1) & Pearl River Film Studio (1)","Acting","Acting (1)"
672,"李鸣","Canton","Haiyan Film Studio (1) & Pearl River Film Studio (2)","助理导演 | 导演助理","导演助理 (1) & 助理导演 (1)"
673,"陈仁金","Shanghai (state) / Canton","Haiyan Film Studio (1) & Pearl River Film Studio (1)","剪辑","剪辑 (1)"
674,"王汉庸","Shanghai (state) / Canton","Haiyan Film Studio (1) & Pearl River Film Studio (1)","化妆","化妆 (1)"
675,"孙瑜","Shanghai (state)","Haiyan Film Studio (1)","Director","Director (1)"
676,"刘玉珍","Shanghai (state)","Haiyan Film Studio (1)","Acting","Acting (1)"
677,"吴家林","Shanghai (state)","Haiyan Film Studio (1)","Acting","Acting (1)"
678,"余重骏","Shanghai (state)","Haiyan Film Studio (1)","Acting","Acting (1)"
679,"詹国栋","Shanghai (state)","Haiyan Film Studio (1)","Acting","Acting (1)"
680,"熊国华","Shanghai (state)","Haiyan Film Studio (1)","Acting","Acting (1)"
681,"张志新","Shanghai (state)","Haiyan Film Studio (1)","Acting","Acting (1)"
682,"廖华元","Shanghai (state)","Haiyan Film Studio (1)","Acting","Acting (1)"
683,"王厚芳","Shanghai (state)","Haiyan Film Studio (1)","Acting","Acting (1)"
684,"邱楠芳","Shanghai (state)","Haiyan Film Studio (1)","Acting","Acting (1)"
685,"李卓琴","Shanghai (state)","Haiyan Film Studio (1)","Acting","Acting (1)"
686,"蒋金龙","Shanghai (state)","Haiyan Film Studio (1)","Acting","Acting (1)"
687,"苏秦","Shanghai (state)","Haiyan Film Studio (1)","Acting","Acting (1)"
688,"崔燕鹏","Shanghai (state)","Haiyan Film Studio (1)","Acting","Acting (1)"
689,"张曦白","Shanghai (state)","Haiyan Film Studio (2)","美工","美工 (2)"
690,"陈锦荣","Shanghai (state)","Haiyan Film Studio (1)","录音","录音 (1)"
691,"罗军","Shanghai (state)","Haiyan Film Studio (1)","舞台导演","舞台导演 (1)"
692,"唐裕龙","Shanghai (state)","Haiyan Film Studio (1)","剪辑","剪辑 (1)"
693,"张万春","Shanghai (state)","Haiyan Film Studio (1)","制片","制片 (1)"
694,"钱千里","Shanghai (state)","Haiyan Film Studio (1)","Director","Director (1)"
695,"吕君樵","Shanghai (state)","Haiyan Film Studio (1)","Director","Director (1)"
696,"筱文艳","Shanghai (state)","Haiyan Film Studio (1)","Acting","Acting (1)"
697,"杨占魁","Shanghai (state)","Haiyan Film Studio (1)","Acting","Acting (1)"
698,"徐桂芳","Shanghai (state)","Haiyan Film Studio (1)","Acting","Acting (1)"
699,"马九童","Shanghai (state)","Haiyan Film Studio (1)","Acting","Acting (1)"
700,"张德顺","Shanghai (state)","Haiyan Film Studio (1)","Acting","Acting (1)"
701,"何叫天","Shanghai (state)","Haiyan Film Studio (1)","Acting","Acting (1)"
702,"武筱凤","Shanghai (state)","Haiyan Film Studio (1)","Acting","Acting (1)"
703,"顾少春","Shanghai (state)","Haiyan Film Studio (1)","Acting","Acting (1)"
704,"李文藻","Shanghai (state)","Haiyan Film Studio (1)","Acting","Acting (1)"
705,"胡月霞","Shanghai (state)","Haiyan Film Studio (1)","Acting","Acting (1)"
706,"张贵福","Shanghai (state)","Haiyan Film Studio (1)","摄影","摄影 (1)"
707,"潘凤岑","Shanghai (state)","Haiyan Film Studio (1)","编曲","编曲 (1)"
708,"宗南海","Shanghai (state)","Haiyan Film Studio (1)","编曲","编曲 (1)"
709,"周伯勋","Shanghai (state)","Haiyan Film Studio (1)","制片主任","制片主任 (1)"
710,"沈克强","Shanghai (state)","Haiyan Film Studio (1)","化妆","化妆 (1)"
711,"周恒良","Shanghai (state)","Haiyan Film Studio (1)","录音","录音 (1)"
712,"侯佩珍","Shanghai (state)","Haiyan Film Studio (1)","剪辑","剪辑 (1)"
713,"俞仲英","Shanghai (state)","Tianma Film Studio (3) & Haiyan Film Studio (1)","Director","Director (3)"
714,"白杨","Shanghai (state)","Tianma Film Studio (1)","Director","Director (1)"
715,"叶明","Shanghai (state)","Tianma Film Studio (1)","Scriptwriter","Scriptwriter (1)"
716,"钱鼎德","Shanghai (state)","Tianma Film Studio (1)","Scriptwriter","Scriptwriter (1)"
717,"茹志鹃","Shanghai (state)","Tianma Film Studio (1)","Scriptwriter","Scriptwriter (1)"
718,"二林","Shanghai (state)","Tianma Film Studio (1)","Acting","Acting (1)"
719,"史久峰","Shanghai (state)","Tianma Film Studio (1)","Acting","Acting (1)"
720,"屠正屏","Shanghai (state)","Tianma Film Studio (1)","Acting","Acting (1)"
721,"严永瑄","Shanghai (state)","Tianma Film Studio (2) & Haiyan Film Studio (1)","Acting","Acting (2)"
722,"钟静文","Shanghai (state)","Tianma Film Studio (2)","Acting","Acting (2)"
723,"朱曼芳","Shanghai (state)","Tianma Film Studio (1)","Acting","Acting (1)"
724,"丁铁宝","Shanghai (state)","Tianma Film Studio (1)","Acting","Acting (1)"
725,"查祥康","Shanghai (state)","Tianma Film Studio (1)","摄影","摄影 (1)"
726,"康惠林","Shanghai (state)","Tianma Film Studio (1)","作曲","作曲 (1)"
727,"陶由","Shanghai (state)","Tianma Film Studio (1)","制片","制片 (1)"
728,"莫惠乾","Shanghai (state)","Tianma Film Studio (3) & Haiyan Film Studio (1)","制片","制片 (3)"
729,"刘藩","Shanghai (state)","Tianma Film Studio (2)","美工","美工 (2)"
730,"朱伟刚","Shanghai (state)","Tianma Film Studio (1)","录音","录音 (1)"
731,"诸锦顺","Shanghai (state)","Tianma Film Studio (1)","剪辑","剪辑 (1)"
732,"赵明","Shanghai (state)","Tianma Film Studio (1) & Haiyan Film Studio (1)","Director","Director (1)"
733,"艾明之","Shanghai (state)","Tianma Film Studio (1) & Haiyan Film Studio (1)","Scriptwriter","Scriptwriter (1)"
734,"赵丹","Shanghai (state)","Tianma Film Studio (1) & Haiyan Film Studio (1)","Acting","Acting (1)"
735,"张伐","Shanghai (state)","Tianma Film Studio (1) & Haiyan Film Studio (1)","Acting","Acting (1)"
736,"王丹凤","Shanghai (state)","Tianma Film Studio (2) & Haiyan Film Studio (1)","Acting","Acting (2)"
737,"邹安祥","Shanghai (state)","Tianma Film Studio (1) & Haiyan Film Studio (1)","Acting","Acting (1)"
738,"阙云祥","Shanghai (state)","Tianma Film Studio (1) & Haiyan Film Studio (1)","Acting","Acting (1)"
739,"于飞","Shanghai (state)","Tianma Film Studio (1) & Haiyan Film Studio (1)","Acting","Acting (1)"
740,"王琪","Shanghai (state)","Tianma Film Studio (2) & Haiyan Film Studio (1)","Acting","Acting (2)"
741,"齐衡","Shanghai (state)","Tianma Film Studio (1) & Haiyan Film Studio (1)","Acting","Acting (1)"
742,"白穆","Shanghai (state)","Tianma Film Studio (1) & Haiyan Film Studio (1)","Acting","Acting (1)"
743,"李农","Shanghai (state)","Tianma Film Studio (1) & Haiyan Film Studio (1)","Acting","Acting (1)"
744,"柳杰","Shanghai (state)","Tianma Film Studio (1) & Haiyan Film Studio (1)","Acting","Acting (1)"
745,"金乃华","Shanghai (state)","Tianma Film Studio (2) & Haiyan Film Studio (1)","Acting","Acting (2)"
746,"于振寰","Shanghai (state)","Tianma Film Studio (1) & Haiyan Film Studio (1)","Acting","Acting (1)"
747,"石凤岐","Shanghai (state)","Tianma Film Studio (1) & Haiyan Film Studio (1)","摄影","摄影 (1)"
748,"张锡龄","Shanghai (state)","Tianma Film Studio (1) & Haiyan Film Studio (1)","摄影","摄影 (1)"
749,"寄明","Shanghai (state)","Tianma Film Studio (1) & Haiyan Film Studio (1)","作曲","作曲 (1)"
750,"张林漪","Shanghai (state)","Tianma Film Studio (1) & Haiyan Film Studio (1)","作曲","作曲 (1)"
751,"杨庶正","Shanghai (state)","Tianma Film Studio (1) & Haiyan Film Studio (1)","作曲","作曲 (1)"
752,"卢景光","Shanghai (state)","Tianma Film Studio (1) & Haiyan Film Studio (1)","美工","美工 (1)"
753,"袁庆余","Shanghai (state)","Tianma Film Studio (1) & Haiyan Film Studio (1)","录音","录音 (1)"
754,"吕金松","Shanghai (state)","Tianma Film Studio (1) & Haiyan Film Studio (1)","录音","录音 (1)"
755,"兰为洁","Shanghai (state)","Tianma Film Studio (1) & Haiyan Film Studio (1)","剪辑","剪辑 (1)"
756,"张荣妹","Shanghai (state)","Tianma Film Studio (1) & Haiyan Film Studio (1)","化妆","化妆 (1)"
757,"周家生","Shanghai (state)","Tianma Film Studio (1) & Haiyan Film Studio (1)","特技设计","特技设计 (1)"
758,"马永华","Shanghai (state)","Tianma Film Studio (1) & Haiyan Film Studio (1)","特技摄影","特技摄影 (1)"
759,"金兆元","Shanghai (state)","Tianma Film Studio (1) & Haiyan Film Studio (1)","制片主任","制片主任 (1)"
760,"卫禹平","Shanghai (state)","Tianma Film Studio (1)","Director","Director (1)"
761,"赵清阁","Shanghai (state)","Tianma Film Studio (1)","Scriptwriter","Scriptwriter (1)"
762,"张鸿眉","Shanghai (state)","Tianma Film Studio (1)","Acting","Acting (1)"
763,"程之","Shanghai (state)","Tianma Film Studio (1)","Acting","Acting (1)"
764,"朱莎","Shanghai (state)","Tianma Film Studio (1)","Acting","Acting (1)"
765,"张鸿鑫","Shanghai (state)","Tianma Film Studio (1)","Acting","Acting (1)"
766,"周志清","Shanghai (state)","Tianma Film Studio (1)","Acting","Acting (1)"
767,"张子良","Shanghai (state)","Tianma Film Studio (1)","Acting","Acting (1)"
768,"沈西林","Shanghai (state)","Tianma Film Studio (1)","摄影","摄影 (1)"
769,"杨继陶","Shanghai (state)","Tianma Film Studio (1)","作曲","作曲 (1)"
770,"肖黄","Shanghai (state)","Tianma Film Studio (1)","作曲","作曲 (1)"
771,"黄东萍","Shanghai (state)","Tianma Film Studio (1)","录音","录音 (1)"
772,"吴树萌","Shanghai (state)","Tianma Film Studio (1)","剪辑","剪辑 (1)"
773,"陈芸","Shanghai (state)","Tianma Film Studio (1)","化妆","化妆 (1)"
774,"应云卫","Shanghai (state)","Tianma Film Studio (1)","Director","Director (1)"
775,"胡小孩","Shanghai (state)","Tianma Film Studio (1)","Scriptwriter","Scriptwriter (1)"
776,"王爱勤","Shanghai (state)","Tianma Film Studio (1)","Acting","Acting (1)"
777,"张榕桦","Shanghai (state)","Tianma Film Studio (1)","Acting","Acting (1)"
778,"江涛","Shanghai (state)","Tianma Film Studio (1)","Acting","Acting (1)"
779,"何贤芬","Shanghai (state)","Tianma Film Studio (1)","Acting","Acting (1)"
780,"曹蓉芳","Shanghai (state)","Tianma Film Studio (1)","Acting","Acting (1)"
781,"梁永璋","Shanghai (state)","Tianma Film Studio (1)","Acting","Acting (1)"
782,"何雅","Shanghai (state)","Tianma Film Studio (1)","Acting","Acting (1)"
783,"阮敏","Shanghai (state)","Tianma Film Studio (1)","Acting","Acting (1)"
784,"马林发","Shanghai (state)","Tianma Film Studio (1)","摄影","摄影 (1)"
785,"任志新","Shanghai (state)","Tianma Film Studio (1)","摄影","摄影 (1)"
786,"葛师承","Shanghai (state)","Tianma Film Studio (1)","美工","美工 (1)"
787,"周大风","Shanghai (state)","Tianma Film Studio (1)","作曲","作曲 (1)"
788,"丁伯和","Shanghai (state)","Tianma Film Studio (1)","录音","录音 (1)"
789,"龚政明","Shanghai (state)","Tianma Film Studio (1)","录音","录音 (1)"
790,"邓逸民","Shanghai (state)","Tianma Film Studio (1)","导演助理","导演助理 (1)"
791,"陈惠芳","Shanghai (state)","Tianma Film Studio (1)","剪辑","剪辑 (1)"
792,"姜永昌","Shanghai (state)","Tianma Film Studio (1)","化妆","化妆 (1)"
793,"沈传锟","Shanghai (state)","Tianma Film Studio (1)","舞蹈指导","舞蹈指导 (1)"
794,"杨小仲","Shanghai (state)","Tianma Film Studio (1)","Director","Director (1)"
