Id,Label,GeoCategory,Affilations,Main Role,All Roles
885,"顾温厚","Shanghai (state) / Hunan","Haiyan Film Studio (1) & Hunan Film Studio (1)","摄影","摄影 (1)"
886,"黎永明","Shanghai (state) / Hunan","Haiyan Film Studio (1) & Hunan Film Studio (1)","作曲","作曲 (1)"
887,"胡书锷","Shanghai (state) / Hunan","Haiyan Film Studio (1) & Hunan Film Studio (1)","助理导演","助理导演 (1)"
888,"吴起文","Shanghai (state) / Hunan","Haiyan Film Studio (1) & Hunan Film Studio (1)","美工","美工 (1)"
889,"陆仲伯","Shanghai (state) / Hunan","Haiyan Film Studio (1) & Hunan Film Studio (1)","录音","录音 (1)"
890,"张国权","Shanghai (state) / Hunan","Haiyan Film Studio (1) & Hunan Film Studio (1)","剪辑","剪辑 (1)"
891,"高林海","Shanghai (state) / Hunan","Haiyan Film Studio (1) & Hunan Film Studio (1)","化妆","化妆 (1)"
892,"汤晓丹","Shanghai (state)","Tianma Film Studio (1)","Director","Director (1)"
893,"胡万春","Shanghai (state)","Tianma Film Studio (1)","Scriptwriter","Scriptwriter (1)"
894,"齐衡","Shanghai (state)","Tianma Film Studio (2)","Acting","Acting (2)"
895,"王琪","Shanghai (state)","Tianma Film Studio (3)","Acting","Acting (3)"
896,"二林","Shanghai (state)","Tianma Film Studio (2)","Acting","Acting (2)"
897,"史久峰","Shanghai (state)","Tianma Film Studio (3)","Acting","Acting (3)"
898,"张雁","Shanghai (state)","Tianma Film Studio (1)","Acting","Acting (1)"
899,"金乃华","Shanghai (state)","Tianma Film Studio (1)","Acting","Acting (1)"
900,"王永序","Shanghai (state)","Tianma Film Studio (1)","Acting","Acting (1)"
901,"史淑桂","Shanghai (state)","Tianma Film Studio (1)","Acting","Acting (1)"
902,"于飞","Shanghai (state)","Tianma Film Studio (3)","Acting","Acting (3)"
903,"陈茂林","Shanghai (state)","Tianma Film Studio (1)","Acting","Acting (1)"
904,"施锡来","Shanghai (state)","Tianma Film Studio (1)","Acting","Acting (1)"
905,"沈西林","Shanghai (state)","Tianma Film Studio (1)","摄影","摄影 (1)"
906,"张汉臣","Shanghai (state)","Tianma Film Studio (1)","美工","美工 (1)"
907,"吕其明","Shanghai (state)","Tianma Film Studio (1)","作曲","作曲 (1)"
908,"龚政明","Shanghai (state)","Tianma Film Studio (1) & Jiangnan Film Studio (1)","录音","录音 (2)"
909,"梁廷铎","Shanghai (state)","Tianma Film Studio (2)","助理导演 | 导演助理","助理导演 (1) & 导演助理 (1)"
910,"沈锡元","Shanghai (state)","Tianma Film Studio (1)","制片","制片 (1)"
911,"兰为洁","Shanghai (state)","Tianma Film Studio (1)","剪辑","剪辑 (1)"
912,"李萍","Shanghai (state)","Tianma Film Studio (2)","化妆","化妆 (2)"
913,"桑弧","Shanghai (state)","Tianma Film Studio (1)","Scriptwriter | Director","Director (1) & Scriptwriter (1)"
914,"柯灵","Shanghai (state)","Tianma Film Studio (1)","Scriptwriter","Scriptwriter (1)"
915,"谢俊峰","Shanghai (state)","Tianma Film Studio (1)","Scriptwriter","Scriptwriter (1)"
916,"中叔皇","Shanghai (state)","Tianma Film Studio (2)","Acting","Acting (2)"
917,"白穆","Shanghai (state)","Tianma Film Studio (2)","Acting","Acting (2)"
918,"王丹凤","Shanghai (state)","Tianma Film Studio (1)","Acting","Acting (1)"
919,"冯笑","Shanghai (state)","Tianma Film Studio (3)","Acting","Acting (3)"
920,"娄际成","Shanghai (state)","Tianma Film Studio (1)","Acting","Acting (1)"
921,"魏薇","Shanghai (state)","Tianma Film Studio (1)","Acting","Acting (1)"
922,"江山","Shanghai (state)","Tianma Film Studio (4)","Acting","Acting (4)"
923,"岳路","Shanghai (state)","Tianma Film Studio (1)","Acting","Acting (1)"
924,"朱莎","Shanghai (state)","Tianma Film Studio (1)","Acting","Acting (1)"
925,"张鸿眉","Shanghai (state)","Tianma Film Studio (1)","Acting","Acting (1)"
926,"蒋逸芳","Shanghai (state)","Tianma Film Studio (2)","Acting","Acting (2)"
927,"周达明","Shanghai (state)","Tianma Film Studio (2)","摄影","摄影 (2)"
928,"王月白","Shanghai (state)","Tianma Film Studio (2)","美工 | 美术","美术 (1) & 美工 (1)"
929,"寄明","Shanghai (state)","Tianma Film Studio (1)","作曲","作曲 (1)"
930,"朱伟刚","Shanghai (state)","Tianma Film Studio (2)","录音","录音 (2)"
931,"诸锦顺","Shanghai (state)","Tianma Film Studio (3)","剪辑","剪辑 (3)"
932,"徐自强","Shanghai (state)","Tianma Film Studio (2)","化妆","化妆 (2)"
933,"王洁","Shanghai (state)","Tianma Film Studio (1)","导演助理","导演助理 (1)"
934,"陶由","Shanghai (state)","Tianma Film Studio (2)","制片","制片 (2)"
935,"葛鑫","Shanghai (state)","Tianma Film Studio (1)","Scriptwriter | Director","Director (1) & Scriptwriter (1)"
936,"冯喆","Shanghai (state)","Tianma Film Studio (1)","Scriptwriter | Acting | 副导演","Scriptwriter (1) & 副导演 (1) & Acting (1)"
937,"张文甲","Shanghai (state)","Tianma Film Studio (1)","Acting","Acting (1)"
938,"牛舞","Shanghai (state)","Tianma Film Studio (1)","Acting","Acting (1)"
939,"程之","Shanghai (state)","Tianma Film Studio (2)","Acting","Acting (2)"
940,"于明德","Shanghai (state)","Tianma Film Studio (2)","Acting","Acting (2)"
941,"朱军","Shanghai (state)","Tianma Film Studio (1)","Acting","Acting (1)"
942,"卢俊福","Shanghai (state)","Tianma Film Studio (2)","摄影","摄影 (2)"
943,"蔡西冷","Shanghai (state)","Tianma Film Studio (1)","美工","美工 (1)"
944,"沈铁侯","Shanghai (state)","Tianma Film Studio (1)","作曲","作曲 (1)"
945,"吕金松","Shanghai (state)","Tianma Film Studio (1)","录音","录音 (1)"
946,"张新胜","Shanghai (state)","Tianma Film Studio (1)","军事顾问","军事顾问 (1)"
947,"陈曦","Shanghai (state)","Tianma Film Studio (1)","剪辑","剪辑 (1)"
948,"张荣妹","Shanghai (state)","Tianma Film Studio (2)","化妆","化妆 (2)"
949,"曹有光","Shanghai (state)","Tianma Film Studio (1)","特技","特技 (1)"
950,"丁里","Shanghai (state)","Tianma Film Studio (1)","制片","制片 (1)"
951,"高衡","Shanghai (state)","Tianma Film Studio (1)","Director","Director (1)"
952,"奚里德","Shanghai (state)","Tianma Film Studio (1)","Scriptwriter","Scriptwriter (1)"
953,"刘安古","Shanghai (state)","Tianma Film Studio (1)","Acting","Acting (1)"
954,"顾帼","Shanghai (state)","Tianma Film Studio (1)","Acting","Acting (1)"
955,"姜自强","Shanghai (state)","Tianma Film Studio (1)","Acting","Acting (1)"
956,"康安声","Shanghai (state)","Tianma Film Studio (1)","Acting","Acting (1)"
957,"姚金石","Shanghai (state)","Tianma Film Studio (1)","Acting","Acting (1)"
958,"胡德龙","Shanghai (state)","Tianma Film Studio (1)","Acting","Acting (1)"
959,"高笑鸥","Shanghai (state)","Tianma Film Studio (1)","Acting","Acting (1)"
960,"罗及之","Shanghai (state)","Tianma Film Studio (1)","摄影","摄影 (1)"
961,"陈铭志","Shanghai (state)","Tianma Film Studio (1)","作曲","作曲 (1)"
962,"常受宗","Shanghai (state)","Tianma Film Studio (1)","作曲","作曲 (1)"
963,"卢景光","Shanghai (state)","Tianma Film Studio (3)","美工","美工 (3)"
964,"周云麟","Shanghai (state)","Tianma Film Studio (2)","录音","录音 (2)"
965,"陈惠芳","Shanghai (state)","Tianma Film Studio (1)","剪辑","剪辑 (1)"
966,"陈云","Shanghai (state)","Tianma Film Studio (2)","化妆","化妆 (2)"
967,"陈蝉","Shanghai (state)","Tianma Film Studio (1)","导演助理","导演助理 (1)"
968,"陶侃","Shanghai (state)","Tianma Film Studio (1)","制片主任","制片主任 (1)"
969,"傅超武","Shanghai (state)","Tianma Film Studio (1)","Scriptwriter | Director","Director (1) & Scriptwriter (1)"
970,"陈巨彬","Shanghai (state)","Tianma Film Studio (1)","Scriptwriter","Scriptwriter (1)"
971,"周文弱","Shanghai (state)","Tianma Film Studio (1)","Scriptwriter","Scriptwriter (1)"
972,"庞漱庠","Shanghai (state)","Tianma Film Studio (1)","Scriptwriter","Scriptwriter (1)"
973,"穆宏","Shanghai (state)","Tianma Film Studio (1) & Jiangnan Film Studio (1)","Acting","Acting (2)"
974,"于冲","Shanghai (state)","Tianma Film Studio (1)","Acting","Acting (1)"
975,"苏茵","Shanghai (state)","Tianma Film Studio (1)","Acting","Acting (1)"
976,"宣景琳","Shanghai (state)","Tianma Film Studio (1)","Acting","Acting (1)"
977,"张锡龄","Shanghai (state)","Tianma Film Studio (1)","摄影","摄影 (1)"
978,"刘藩","Shanghai (state)","Tianma Film Studio (1)","美术","美术 (1)"
979,"黄准","Shanghai (state)","Tianma Film Studio (1)","作曲","作曲 (1)"
980,"肖培珩","Shanghai (state)","Tianma Film Studio (1)","作曲","作曲 (1)"
981,"袁庆余","Shanghai (state)","Tianma Film Studio (1)","录音","录音 (1)"
982,"陆立之","Shanghai (state)","Tianma Film Studio (1)","制片主任","制片主任 (1)"
983,"叶小珠","Shanghai (state)","Tianma Film Studio (1)","导演助理","导演助理 (1)"
984,"陈渭沧","Shanghai (state)","Tianma Film Studio (2)","特技摄影","特技摄影 (2)"
985,"肖镇","Shanghai (state)","Tianma Film Studio (2)","特技设计","特技设计 (2)"
986,"韦纯葆","Shanghai (state)","Tianma Film Studio (1)","剪辑","剪辑 (1)"
987,"倪亦非","Shanghai (state)","Tianma Film Studio (1)","化妆","化妆 (1)"
988,"顾而已","Shanghai (state)","Tianma Film Studio (2)","Director","Director (2)"
989,"卓青","Shanghai (state)","Tianma Film Studio (1)","Scriptwriter","Scriptwriter (1)"
990,"何泽沛","Shanghai (state)","Tianma Film Studio (1)","Scriptwriter","Scriptwriter (1)"
991,"王彭年","Shanghai (state)","Tianma Film Studio (1)","Scriptwriter","Scriptwriter (1)"
992,"周以勤","Shanghai (state)","Tianma Film Studio (1)","Acting","Acting (1)"
993,"董霖","Shanghai (state)","Tianma Film Studio (1)","Acting","Acting (1)"
994,"查祥康","Shanghai (state)","Tianma Film Studio (2)","摄影","摄影 (2)"
995,"王易","Shanghai (state)","Tianma Film Studio (1)","作曲","作曲 (1)"
996,"龚连清","Shanghai (state)","Tianma Film Studio (1)","录音","录音 (1)"
997,"贺路","Shanghai (state)","Tianma Film Studio (2)","副导演","副导演 (2)"
998,"吴树萌","Shanghai (state)","Tianma Film Studio (2)","剪辑","剪辑 (2)"
999,"莫惠乾","Shanghai (state)","Tianma Film Studio (2)","制片","制片 (2)"
1000,"汪自强","Shanghai (state)","Tianma Film Studio (1)","Scriptwriter","Scriptwriter (1)"
1001,"周杰","Shanghai (state)","Tianma Film Studio (1)","Scriptwriter","Scriptwriter (1)"
1002,"石凤岐","Shanghai (state)","Tianma Film Studio (1)","摄影","摄影 (1)"
1003,"何瑞基","Shanghai (state)","Tianma Film Studio (1)","美工","美工 (1)"
1004,"张林漪","Shanghai (state)","Tianma Film Studio (1)","作曲","作曲 (1)"
1005,"黄东萍","Shanghai (state)","Tianma Film Studio (1)","录音","录音 (1)"
1006,"叶明","Shanghai (state)","Tianma Film Studio (2)","Director","Director (2) & Scriptwriter (1)"
1007,"李仲林","Shanghai (state)","Tianma Film Studio (1)","Scriptwriter","Scriptwriter (1)"
1008,"黄伯寿","Shanghai (state)","Tianma Film Studio (1)","Scriptwriter","Scriptwriter (1)"
1009,"赵青","Shanghai (state)","Tianma Film Studio (1)","Acting","Acting (1)"
1010,"傅兆先","Shanghai (state)","Tianma Film Studio (1)","Acting","Acting (1)"
1011,"陈云富","Shanghai (state)","Tianma Film Studio (1)","Acting","Acting (1)"
1012,"孙天路","Shanghai (state)","Tianma Film Studio (1)","Acting","Acting (1)"
1013,"方伯年","Shanghai (state)","Tianma Film Studio (1)","Acting","Acting (1)"
1014,"陈华","Shanghai (state)","Tianma Film Studio (1)","Acting","Acting (1)"
1015,"冯四知","Shanghai (state)","Tianma Film Studio (1)","摄影","摄影 (1)"
1016,"张肖虎","Shanghai (state)","Tianma Film Studio (1)","作曲","作曲 (1)"
1017,"邓逸民","Shanghai (state)","Tianma Film Studio (2)","助理导演 | 导演助理","导演助理 (1) & 助理导演 (1)"
1018,"金兆元","Shanghai (state)","Tianma Film Studio (2)","制片主任","制片主任 (2)"
1019,"戴后明","Shanghai (state)","Tianma Film Studio (1)","摄影助理","摄影助理 (1)"
1020,"陆良志","Shanghai (state)","Tianma Film Studio (1)","摄影机械员","摄影机械员 (1)"
1021,"徐永亮","Shanghai (state)","Tianma Film Studio (1)","照明","照明 (1)"
1022,"徐云龙","Shanghai (state)","Tianma Film Studio (1)","绘景","绘景 (1)"
1023,"时金彪","Shanghai (state)","Tianma Film Studio (1)","制作","制作 (1)"
1024,"白岳祥","Shanghai (state)","Tianma Film Studio (1)","话筒员","话筒员 (1)"
1025,"李智杰","Shanghai (state)","Tianma Film Studio (2)","特技设计","特技设计 (2)"
1026,"戴胜潮","Shanghai (state)","Tianma Film Studio (2)","特技摄影","特技摄影 (2)"
1027,"张立群","Shanghai (state)","Tianma Film Studio (2)","剪辑","剪辑 (2)"
1028,"吕薇","Shanghai (state)","Tianma Film Studio (1)","场记","场记 (1)"
1029,"王铁彬","Shanghai (state)","Tianma Film Studio (1)","化妆","化妆 (1)"
1030,"张庆云","Shanghai (state)","Tianma Film Studio (1)","服装","服装 (1)"
1031,"马鸿祥","Shanghai (state)","Tianma Film Studio (1)","服装","服装 (1)"
1032,"桑克正","Shanghai (state)","Tianma Film Studio (1)","道具","道具 (1)"
1033,"周福棠","Shanghai (state)","Tianma Film Studio (1)","剧务","剧务 (1)"
1034,"刘德恒","Shanghai (state)","Tianma Film Studio (1)","场务","场务 (1)"
1035,"徐剑云","Shanghai (state)","Tianma Film Studio (1)","值班工","值班工 (1)"
1036,"郑世春","Shanghai (state)","Tianma Film Studio (1)","指挥","指挥 (1)"
1037,"应云卫","Shanghai (state)","Tianma Film Studio (1)","Director","Director (1)"
1038,"钱妙花","Shanghai (state)","Tianma Film Studio (1)","Acting","Acting (1)"
1039,"陈兰芳","Shanghai (state)","Tianma Film Studio (1)","Acting","Acting (1)"
1040,"王文娟","Shanghai (state)","Tianma Film Studio (1)","Acting","Acting (1)"
1041,"周宝奎","Shanghai (state)","Tianma Film Studio (1)","Acting","Acting (1)"
1042,"徐惠琴","Shanghai (state)","Tianma Film Studio (1)","Acting","Acting (1)"
1043,"徐玉兰","Shanghai (state)","Tianma Film Studio (1)","Acting","Acting (1)"
1044,"郑忠梅","Shanghai (state)","Tianma Film Studio (1)","Acting","Acting (1)"
1045,"魏小云","Shanghai (state)","Tianma Film Studio (1)","Acting","Acting (1)"
1046,"马林发","Shanghai (state)","Tianma Film Studio (1)","摄影","摄影 (1)"
1047,"顾振遐","Shanghai (state)","Tianma Film Studio (1)","作曲","作曲 (1)"
1048,"杜春阳","Shanghai (state)","Tianma Film Studio (1)","作曲","作曲 (1)"
1049,"丁然","Shanghai (state)","Tianma Film Studio (1)","副导演","副导演 (1)"
1050,"方传芸","Shanghai (state)","Tianma Film Studio (1)","指导","指导 (1)"
1051,"葛师承","Shanghai (state)","Tianma Film Studio (1)","美工","美工 (1)"
1052,"丁伯和","Shanghai (state)","Tianma Film Studio (1)","录音","录音 (1)"
1053,"达旭","Shanghai (state)","Tianma Film Studio (1)","化妆","化妆 (1)"
1054,"宗华","Shanghai (state)","Tianma Film Studio (1)","Scriptwriter","Scriptwriter (1)"
1055,"刘宗治","Shanghai (state)","Tianma Film Studio (1)","Scriptwriter","Scriptwriter (1)"
1056,"筱爱琴","Shanghai (state)","Tianma Film Studio (1)","Acting","Acting (1)"
1057,"顾智春","Shanghai (state)","Tianma Film Studio (1)","Acting","Acting (1)"
1058,"沈仁伟","Shanghai (state)","Tianma Film Studio (1)","Acting","Acting (1)"
1059,"朱智明","Shanghai (state)","Tianma Film Studio (1)","Acting","Acting (1)"
1060,"贡中浩","Shanghai (state)","Tianma Film Studio (1)","Acting","Acting (1)"
1061,"沈侠民","Shanghai (state)","Tianma Film Studio (1)","Acting","Acting (1)"
1062,"丁婉娥","Shanghai (state)","Tianma Film Studio (1)","Acting","Acting (1)"
1063,"曹锦华","Shanghai (state)","Tianma Film Studio (1)","Acting","Acting (1)"
1064,"解洪元","Shanghai (state)","Tianma Film Studio (1)","Acting","Acting (1)"
1065,"邵滨孙","Shanghai (state)","Tianma Film Studio (1)","Acting","Acting (1)"
1066,"许帼华","Shanghai (state)","Tianma Film Studio (1)","Acting","Acting (1)"
1067,"诸惠琴","Shanghai (state)","Tianma Film Studio (1)","Acting","Acting (1)"
1068,"向佩玲","Shanghai (state)","Tianma Film Studio (1)","Acting","Acting (1)"
1069,"张清","Shanghai (state)","Tianma Film Studio (1)","Acting","Acting (1)"
1070,"顾蕊芳","Shanghai (state)","Tianma Film Studio (1)","Acting","Acting (1)"
1071,"筱惠琴","Shanghai (state)","Tianma Film Studio (1)","Acting","Acting (1)"
1072,"陆伟良","Shanghai (state)","Tianma Film Studio (1)","Acting","Acting (1)"
1073,"顾力群","Shanghai (state)","Tianma Film Studio (1)","Acting","Acting (1)"
1074,"杨云霞","Shanghai (state)","Tianma Film Studio (1)","Acting","Acting (1)"
1075,"顾彩云","Shanghai (state)","Tianma Film Studio (1)","Acting","Acting (1)"
1076,"张鹤亭","Shanghai (state)","Tianma Film Studio (1)","Acting","Acting (1)"
1077,"李廷康","Shanghai (state)","Tianma Film Studio (1)","Acting","Acting (1)"
1078,"夏福林","Shanghai (state)","Tianma Film Studio (1)","Acting","Acting (1)"
1079,"孙逸民","Shanghai (state)","Tianma Film Studio (1)","Acting","Acting (1)"
1080,"刘凡","Shanghai (state)","Tianma Film Studio (1)","美工","美工 (1)"
1081,"龚建清","Shanghai (state)","Tianma Film Studio (1)","录音","录音 (1)"
1082,"舒巧","Shanghai (state)","Tianma Film Studio (1)","Acting","Acting (1)"
1083,"谢怡冰","Shanghai (state)","Tianma Film Studio (1)","Acting","Acting (1)"
1084,"乔郅","Shanghai (state)","Tianma Film Studio (1)","Acting","Acting (1)"
1085,"黄贻钩","Shanghai (state)","Tianma Film Studio (1)","指挥","指挥 (1)"
1086,"司徒汉","Shanghai (state)","Tianma Film Studio (1)","指挥","指挥 (1)"
1087,"杨嘉仁","Shanghai (state)","Tianma Film Studio (1)","指挥","指挥 (1)"
1088,"吴乐懿","Shanghai (state)","Tianma Film Studio (1)","独奏","独奏 (1)"
1089,"陆春龄","Shanghai (state)","Tianma Film Studio (1)","独奏","独奏 (1)"
1090,"周小燕","Shanghai (state)","Tianma Film Studio (1)","独唱","独唱 (1)"
1091,"鞠秀芳","Shanghai (state)","Tianma Film Studio (1)","独唱","独唱 (1)"
1092,"方徨","Shanghai (state) / Shandong","Jiangnan Film Studio (1) & Shandong Film Studio (1)","Director","Director (2) & Scriptwriter (1)"
1093,"张明","Shanghai (state)","Jiangnan Film Studio (1)","Scriptwriter","Scriptwriter (1)"
1094,"蒋桂英","Shanghai (state)","Jiangnan Film Studio (1)","Acting","Acting (1)"
1095,"邱德舜","Shanghai (state)","Jiangnan Film Studio (1)","Acting","Acting (1)"
1096,"王云珍","Shanghai (state)","Jiangnan Film Studio (1)","Acting","Acting (1)"
1097,"姚士泉","Shanghai (state) / Shandong","Jiangnan Film Studio (1) & Shandong Film Studio (1)","摄影","摄影 (2)"
1098,"郭筠","Shanghai (state) / Anhui","Anhui Film Studio (1) & Jiangnan Film Studio (1)","Director","Director (1)"
1099,"潘璟刑","Shanghai (state) / Anhui","Anhui Film Studio (1) & Jiangnan Film Studio (1)","Acting","Acting (1)"
1100,"李宝琴","Shanghai (state) / Anhui","Anhui Film Studio (1) & Jiangnan Film Studio (1)","Acting","Acting (1)"
1101,"蒋荣花","Shanghai (state) / Anhui","Anhui Film Studio (1) & Jiangnan Film Studio (1)","Acting","Acting (1)"
1102,"左运前","Shanghai (state) / Anhui","Anhui Film Studio (1) & Jiangnan Film Studio (1)","Acting","Acting (1)"
1103,"丁玉兰","Shanghai (state) / Anhui","Anhui Film Studio (1) & Jiangnan Film Studio (1)","Acting","Acting (1)"
1104,"王金翠","Shanghai (state) / Anhui","Anhui Film Studio (1) & Jiangnan Film Studio (1)","Acting","Acting (1)"
1105,"王敏","Shanghai (state) / Anhui","Anhui Film Studio (1) & Jiangnan Film Studio (1)","Acting","Acting (1)"
1106,"李昌霞","Shanghai (state) / Anhui","Anhui Film Studio (1) & Jiangnan Film Studio (1)","Acting","Acting (1)"
1107,"龚维毅","Shanghai (state) / Anhui","Anhui Film Studio (1) & Jiangnan Film Studio (1)","Acting","Acting (1)"
1108,"董思昭","Shanghai (state) / Anhui","Anhui Film Studio (1) & Jiangnan Film Studio (1)","Acting","Acting (1)"
1109,"张保宣","Shanghai (state) / Anhui","Anhui Film Studio (1) & Jiangnan Film Studio (1)","摄影","摄影 (1)"
1110,"乔志良","Shanghai (state) / Anhui","Anhui Film Studio (1) & Jiangnan Film Studio (1)","副导演","副导演 (1)"
1111,"李俊","Beijing","August First Film Studio (2)","Scriptwriter | Director","Director (2) & Scriptwriter (2)"
1112,"马融","Beijing","August First Film Studio (1)","Scriptwriter","Scriptwriter (1)"
1113,"里坡","Beijing","August First Film Studio (3)","Acting","Acting (3)"
1114,"贾六","Beijing","August First Film Studio (2)","Acting","Acting (2)"
1115,"胡朋","Beijing","August First Film Studio (2)","Acting","Acting (2)"
1116,"刘季云","Beijing","August First Film Studio (2)","Acting","Acting (2)"
1117,"王润身","Beijing","August First Film Studio (3)","Acting","Acting (3)"
1118,"李辉健","Beijing","August First Film Studio (2)","Acting","Acting (2)"
1119,"张亨利","Beijing","August First Film Studio (1)","Acting","Acting (1)"
1120,"张璋","Beijing","August First Film Studio (2)","Acting","Acting (2)"
1121,"王孝忠","Beijing","August First Film Studio (2)","Acting","Acting (2)"
1122,"杨成轩","Beijing","August First Film Studio (1)","Acting","Acting (1)"
1123,"孟庆芳","Beijing","August First Film Studio (2)","Acting","Acting (2)"
1124,"刘江","Beijing","August First Film Studio (3)","Acting","Acting (3)"
1125,"谢万和","Beijing","August First Film Studio (2)","Acting","Acting (2)"
1126,"张怀志","Beijing","August First Film Studio (3)","Acting","Acting (3)"
1127,"曹进云","Beijing","August First Film Studio (2)","摄影","摄影 (2)"
1128,"徐润","Beijing","August First Film Studio (2)","美术设计 | 美工","美工 (1) & 美术设计 (1)"
1129,"郭大震","Beijing","August First Film Studio (2)","录音","录音 (2)"
1130,"明宣","Beijing","August First Film Studio (2)","制片","制片 (2)"
1131,"蔡继渭","Beijing","August First Film Studio (3)","摄影","副摄影 (1) & 摄影 (2)"
1132,"钟岳","Beijing","August First Film Studio (2)","特技摄影","特技摄影 (2)"
1133,"王寅","Beijing","August First Film Studio (2)","特技设计","特技设计 (2)"
1134,"杨森","Beijing","August First Film Studio (2)","剪接","剪接 (2)"
1135,"王苹","Beijing","August First Film Studio (1)","Director","Director (1)"
1136,"王云","Beijing","August First Film Studio (1)","Scriptwriter","Scriptwriter (1)"
1137,"李炎","Beijing","August First Film Studio (1)","Acting","Acting (1)"
1138,"陶玉玲","Beijing","August First Film Studio (2)","Acting","Acting (2)"
1139,"于纯绵","Beijing","August First Film Studio (2)","Acting","Acting (2)"
1140,"曲云","Beijing","August First Film Studio (2)","Acting","Acting (2)"
1141,"霍德集","Beijing","August First Film Studio (2)","Acting","Acting (2)"
1142,"赵学民","Beijing","August First Film Studio (1)","Acting","Acting (1)"
1143,"周正宇","Beijing","August First Film Studio (1)","Acting","Acting (1)"
1144,"王沛然","Beijing","August First Film Studio (1)","Acting","Acting (1)"
1145,"李长华","Beijing","August First Film Studio (2)","Acting","Acting (2)"
1146,"刘磊","Beijing","August First Film Studio (1)","Acting","Acting (1)"
1147,"石存玉","Beijing","August First Film Studio (3)","Acting","Acting (3)"
1148,"鲍梦梅","Beijing","August First Film Studio (1)","Acting","Acting (1)"
1149,"刘秉章","Beijing","August First Film Studio (1)","Acting","Acting (1)"
1150,"张帆","Beijing","August First Film Studio (1)","Acting","Acting (1)"
1151,"袁霞","Beijing","August First Film Studio (1)","Acting","Acting (1)"
1152,"张善甫","Beijing","August First Film Studio (2)","Acting","Acting (2)"
1153,"薛伯青","Beijing","August First Film Studio (1)","摄影","摄影 (1)"
1154,"李辛卯","Beijing","August First Film Studio (1)","美术设计","美术设计 (1)"
1155,"李彦","Beijing","August First Film Studio (2)","录音","录音 (2)"
1156,"杨庆卫","Beijing","August First Film Studio (1)","副导演","副导演 (1)"
1157,"谷德显","Beijing","August First Film Studio (1)","副导演","副导演 (1)"
1158,"佟翔天","Beijing","August First Film Studio (3)","特技设计","特技设计 (3)"
1159,"何如","Beijing","August First Film Studio (3)","特技摄影","特技摄影 (3)"
1160,"罗玉","Beijing","August First Film Studio (1)","剪接","剪接 (1)"
1161,"马万良","Beijing","August First Film Studio (1)","剧务主任","剧务主任 (1)"
1162,"王影","Beijing","August First Film Studio (1)","制片主任","制片主任 (1)"
1163,"马玉涛","Beijing","August First Film Studio (1)","独唱","独唱 (1)"
1164,"孟贵彬","Beijing","August First Film Studio (1)","独唱","独唱 (1)"
1165,"严寄洲","Beijing","August First Film Studio (2)","Director","Director (2)"
1166,"张逸民","Beijing","August First Film Studio (1)","Scriptwriter","Scriptwriter (1)"
1167,"王军","Beijing","August First Film Studio (1)","Scriptwriter","Scriptwriter (1)"
1168,"闻达","Beijing","August First Film Studio (1)","Scriptwriter","Scriptwriter (1)"
1169,"王心刚","Beijing","August First Film Studio (1)","Acting","Acting (1)"
1170,"王毅","Beijing","August First Film Studio (1)","Acting","Acting (1)"
1171,"井立民","Beijing","August First Film Studio (1)","Acting","Acting (1)"
1172,"王心鉴","Beijing","August First Film Studio (1)","Acting","Acting (1)"
1173,"李晓青","Beijing","August First Film Studio (1)","Acting","Acting (1)"
1174,"王晓棠","Beijing","August First Film Studio (1)","Acting","Acting (1)"
1175,"张勇手","Beijing","August First Film Studio (2)","Acting","Acting (2)"
1176,"张连伏","Beijing","August First Film Studio (2)","Acting","Acting (2)"
1177,"邢吉田","Beijing","August First Film Studio (2)","Acting","Acting (2)"
1178,"朱启","Beijing","August First Film Studio (2)","Acting","Acting (2)"
1179,"李艺青","Beijing","August First Film Studio (1)","Acting","Acting (1)"
1180,"阿布杜","Beijing","August First Film Studio (1)","Acting","Acting (1)"
1181,"翟春华","Beijing","August First Film Studio (1)","Acting","Acting (1)"
1182,"庞万灵","Beijing","August First Film Studio (1)","Acting","Acting (1)"
1183,"巩志伟","Beijing","August First Film Studio (2)","作曲","作曲 (2)"
1184,"赵北原","Beijing","August First Film Studio (1)","军事顾问","军事顾问 (1)"
1185,"郭风仪","Beijing","August First Film Studio (1)","军事顾问","军事顾问 (1)"
1186,"寇鸿烈","Beijing","August First Film Studio (2)","美工","美工 (2)"
1187,"李伯坚","Beijing","August First Film Studio (1)","录音","录音 (1)"
1188,"徐潮","Beijing","August First Film Studio (2)","副导演","副导演 (2)"
1189,"景慕逵","Beijing","August First Film Studio (2)","副导演","副导演 (2)"
1190,"李洪泉","Beijing","August First Film Studio (2)","化妆","化妆 (2)"
1191,"华彬","Beijing","August First Film Studio (2)","剪接","剪接 (2)"
1192,"龚枚","Beijing","August First Film Studio (3)","特技设计","特技设计 (3)"
1193,"谢祀宗","Beijing","August First Film Studio (3)","特技摄影","特技摄影 (3)"
1194,"赵凯","Beijing","August First Film Studio (2)","制片主任 | 制片","制片主任 (1) & 制片 (1)"
1195,"成荫","Beijing","August First Film Studio (1)","Scriptwriter | Director","Director (1) & Scriptwriter (1)"
1196,"华纯","Beijing","August First Film Studio (2)","Director","Director (2)"
1197,"孙谦","Beijing","August First Film Studio (1)","Scriptwriter","Scriptwriter (1)"
